metadata,chem_id,similarity,name,dsstox_sid,dsstox_cid,casrn,mol_weight,smiles,jaccard_chm_pfas,fp_list,fp_bitstring
,DTXCID701326105,0.153846154,"[(1-Chloro-1,1,2,3,3,3-hexafluoropropan-2-yl)oxy](difluoro)acetic acid",DTXSID10896613,DTXCID701326105,903523-21-7,296.5,OC(=O)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)Cl,0.153846154,"pfas_bond:C(=O)O_carboxylicAcid_generic_CF,pfas_bond:C=O_carbonyl_generic_CF,pfas_bond:COC_ether_aliphatic_FCOCF,pfas_bond:COC_ether_FCOC,pfas_bond:X[notF]_CFCX_Cl,pfas_bond:X[notF]_CFCX_generic,pfas_bond:X[notF]_CFX_Cl,pfas_bond:X[notF]_CFX_generic,pfas_chain:perF-linear_cap_C1_excl,pfas_chain:perF-linear_nocap_C1_excl",1.00E+121
,DTXCID501519667,0.153846154,{(2-Carboxyethyl)[(perfluorodecyl)sulfonyl]amino}-3-betaine,DTXSID501035231,DTXCID501519667,NOCAS_1035231,814.41,C[N+](C)(CCCN(CCC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC([O-])=O,0.153846154,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C10_excl_mod,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_plus",1.00E+118
,DTXCID001519686,0.153846154,{(2-Carboxyethyl)[(perfluorododecyl)sulfonyl]amino}-3-betaine,DTXSID101035253,DTXCID001519686,NOCAS_1035253,914.42,C[N+](C)(CCCN(CCC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC([O-])=O,0.153846154,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C12_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_plus",1.00E+118
,DTXCID601519660,0.153846154,{(2-Carboxyethyl)[(perfluorononyl)sulfonyl]amino}-3-betaine,DTXSID301035223,DTXCID601519660,NOCAS_1035223,764.4,C[N+](C)(CCCN(CCC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC([O-])=O,0.153846154,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_excl_mod,pfas_chain:perF-linear_cap_C9_plus",1.00E+118
,DTXCID801519678,0.153846154,{(2-Carboxyethyl)[(perfluoroundecyl)sulfonyl]amino}-3-betaine,DTXSID501035243,DTXCID801519678,NOCAS_1035243,864.41,C[N+](C)(CCCN(CCC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC([O-])=O,0.153846154,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C11_excl_mod,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_plus",1.00E+118
,DTXCID101519596,0.153846154,{(Carboxymethyl)[(perfluorodecyl)sulfonyl]amino}-3-betaine,DTXSID901035152,DTXCID101519596,NOCAS_1035152,800.38,C[N+](C)(CCCN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC([O-])=O,0.153846154,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C10_excl_mod,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_plus",1.00E+118
,DTXCID401519602,0.153846154,{(Carboxymethyl)[(perfluorododecyl)sulfonyl]amino}-3-betaine,DTXSID101035158,DTXCID401519602,NOCAS_1035158,900.4,C[N+](C)(CCCN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC([O-])=O,0.153846154,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C12_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_plus",1.00E+118
,DTXCID901519540,0.153846154,{(Carboxymethyl)[(perfluorononyl)sulfonyl]amino}-3-betaine,DTXSID101035077,DTXCID901519540,NOCAS_1035077,750.37,C[N+](C)(CCCN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC([O-])=O,0.153846154,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_excl_mod,pfas_chain:perF-linear_cap_C9_plus",1.00E+118
,DTXCID201519599,0.153846154,{(Carboxymethyl)[(perfluoroundecyl)sulfonyl]amino}-3-betaine,DTXSID001035155,DTXCID201519599,NOCAS_1035155,850.39,C[N+](C)(CCCN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC([O-])=O,0.153846154,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C11_excl_mod,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_plus",1.00E+118
,DTXCID201518303,0.153846154,{Ethyl[(perfluorodecyl)sulfonyl]amino}acetic acid,DTXSID901033287,DTXCID201518303,61481-04-7,685.25,CCN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.153846154,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C10_excl_mod,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_plus",1.00E+118
,DTXCID601519872,0.153846154,{Ethyl[(perfluorododecyl)sulfonyl]amino}acetic acid,DTXSID301035528,DTXCID601519872,NOCAS_1035528,785.26,CCN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.153846154,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C12_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_plus",1.00E+118
,DTXCID001517466,0.153846154,{Ethyl[(perfluorononyl)sulfonyl]amino}acetic acid,DTXSID101032461,DTXCID001517466,1003194-09-9,635.24,CCN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.153846154,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_excl_mod,pfas_chain:perF-linear_cap_C9_plus",1.00E+118
,DTXCID001519874,0.153846154,{Ethyl[(perfluorotetradecyl)sulfonyl]amino}acetic acid,DTXSID301035530,DTXCID001519874,NOCAS_1035530,885.28,CCN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.153846154,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C12_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_plus",1.00E+118
,DTXCID301519873,0.153846154,{Ethyl[(perfluorotridecyl)sulfonyl]amino}acetic acid,DTXSID001035529,DTXCID301519873,NOCAS_1035529,835.27,CCN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.153846154,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C12_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_plus",1.00E+118
,DTXCID901519871,0.153846154,{Ethyl[(perfluoroundecyl)sulfonyl]amino}acetic acid,DTXSID601035527,DTXCID901519871,NOCAS_1035527,735.26,CCN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.153846154,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C11_excl_mod,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_plus",1.00E+118
,DTXCID301519485,0.153846154,{[(Perfluorodecyl)sulfonyl]amino}-3-betaine,DTXSID101035003,DTXCID301519485,NOCAS_1035003,742.34,C[N+](C)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC([O-])=O,0.153846154,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C10_excl_mod,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_plus",1.00E+118
,DTXCID701520105,0.153846154,{[(Perfluorodecyl)sulfonyl]amino}acetic acid,DTXSID301035835,DTXCID701520105,865-83-8,657.19,OC(=O)CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.153846154,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C10_excl_mod,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_plus",1.00E+118
,DTXCID801519511,0.153846154,{[(Perfluorododecyl)sulfonyl]amino}-3-betaine,DTXSID201035032,DTXCID801519511,NOCAS_1035032,842.36,C[N+](C)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC([O-])=O,0.153846154,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C12_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_plus",1.00E+118
,DTXCID101520107,0.153846154,{[(Perfluorododecyl)sulfonyl]amino}acetic acid,DTXSID701035837,DTXCID101520107,NOCAS_1035837,757.21,OC(=O)CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.153846154,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C12_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_plus",1.00E+118
,DTXCID801519480,0.153846154,{[(Perfluorononyl)sulfonyl]amino}-3-betaine,DTXSID401034997,DTXCID801519480,NOCAS_1034997,692.34,C[N+](C)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC([O-])=O,0.153846154,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_excl_mod,pfas_chain:perF-linear_cap_C9_plus",1.00E+118
,DTXCID001520104,0.153846154,{[(Perfluorononyl)sulfonyl]amino}acetic acid,DTXSID601035834,DTXCID001520104,1003194-01-1,607.19,OC(=O)CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.153846154,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_excl_mod,pfas_chain:perF-linear_cap_C9_plus",1.00E+118
,DTXCID501520109,0.153846154,{[(Perfluorotetradecyl)sulfonyl]amino}acetic acid,DTXSID101035839,DTXCID501520109,NOCAS_1035839,857.22,OC(=O)CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.153846154,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C12_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_plus",1.00E+118
,DTXCID801520108,0.153846154,{[(Perfluorotridecyl)sulfonyl]amino}acetic acid,DTXSID401035838,DTXCID801520108,NOCAS_1035838,807.22,OC(=O)CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.153846154,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C12_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_plus",1.00E+118
,DTXCID401519490,0.153846154,{[(Perfluoroundecyl)sulfonyl]amino}-3-betaine,DTXSID901035007,DTXCID401519490,NOCAS_1035007,792.35,C[N+](C)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC([O-])=O,0.153846154,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C11_excl_mod,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_plus",1.00E+118
,DTXCID401520106,0.153846154,{[(Perfluoroundecyl)sulfonyl]amino}acetic acid,DTXSID001035836,DTXCID401520106,NOCAS_1035836,707.2,OC(=O)CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.153846154,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C11_excl_mod,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_plus",1.00E+118
,DTXCID60288468,0.142857143,"(1-butoxy-1-oxobutan-2-yl) 2,2,3,3,4,4,4-heptafluorobutanoate",DTXSID20337380,DTXCID60288468,55649-48-4,356.237,CCCCOC(=O)C(CC)OC(=O)C(F)(F)C(F)(F)C(F)(F)F,0.142857143,"pfas_bond:C(=O)O_carboxylicEster_acyclic_C(=O)CF,pfas_bond:C=O_carbonyl_generic_CF,pfas_chain:perF-linear_cap_C3_excl",1.00E+120
,DTXCID701326181,0.142857143,"(10E)-12,12,13,13,14,14,15,15,16,16,17,17,17-Tridecafluoroheptadec-10-en-1-ol",DTXSID30896690,DTXCID701326181,135131-53-2,488.333,OCCCCCCCCC\C=C\C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.142857143,"pfas_chain:alkeneLinear_mono-ene_ethylene_generic_CF,pfas_chain:perF-linear_cap_C6_excl_mod,pfas_chain:perF-linear_cap_C6_plus",1.00E+63
,DTXCID101781961,0.142857143,"(17alpha)-3,21-Bis(2,2,3,3,4,4,4-heptafluoro-1-oxobutoxy)-17-methyl-18-norpregna-3,5,9(11),13-tetraen-20-one",DTXSID101353368,DTXCID101781961,173932-13-3,718.484,[H][C@@]12CC=C3C=C(CC[C@]3(C)C1=CCC1=C2CC[C@@]1(C)C(=O)COC(=O)C(F)(F)C(F)(F)C(F)(F)F)OC(=O)C(F)(F)C(F)(F)C(F)(F)F,0.142857143,"pfas_bond:C(=O)O_carboxylicEster_acyclic_C(=O)CF,pfas_bond:C=O_carbonyl_generic_CF,pfas_chain:perF-linear_cap_C3_excl",1.00E+120
,DTXCID601325130,0.142857143,"(1E)-1-Ethoxy-4,4,5,5,6,6,6-heptafluorohex-1-en-3-one",DTXSID00895615,DTXCID601325130,170118-61-3,268.131,CCO\C=C\C(=O)C(F)(F)C(F)(F)C(F)(F)F,0.142857143,"pfas_bond:C=O_carbonyl_generic_CF,pfas_bond:CC(=O)C_ketone_generic_CF,pfas_chain:perF-linear_cap_C3_excl",1.00E+114
,DTXCID50892376,0.142857143,"(1E)-3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluoro-1-iodooct-1-ene",DTXSID90895306,DTXCID50892376,329698-26-2,471.988,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)\C=C\I,0.142857143,"pfas_chain:alkeneLinear_mono-ene_ethylene_generic_CF,pfas_chain:perF-linear_cap_C6_excl_mod,pfas_chain:perF-linear_cap_C6_plus",1.00E+63
,DTXCID101507656,0.142857143,"(1E)-4,4,5,5,5-Pentafluoro-1-phenyl-1-[(propan-2-yl)amino]pent-1-en-3-one",DTXSID001023310,DTXCID101507656,484009-71-4,307.264,CC(C)N\C(=C\C(=O)C(F)(F)C(F)(F)F)C1=CC=CC=C1,0.142857143,"pfas_bond:C=O_carbonyl_generic_CF,pfas_bond:CC(=O)C_ketone_generic_CF,pfas_chain:perF-linear_cap_C2_excl",1.00E+114
,DTXCID301777538,0.142857143,"(1S,2R,4R,5S,7S,11S,12S,15R,16S)-4,5-Dihydroxy-2,16-dimethyl-15-[(2S,3R,4R)-6,6,7,7,8,8,9,9,10,10,11,11,11-tridecafluoro-3,4-dihydroxyundecan-2-yl]-9-oxatetracyclo[9.7.0.02,7.012,16]octadecan-8-one",DTXSID401348766,DTXCID301777538,NOCAS_1348766,742.615,[H][C@@]1(CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](C)[C@@H](O)[C@H](O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.142857143,"pfas_bond:COH_alcohol_sec-alkyl_CF,pfas_chain:perF-linear_cap_C6_excl_mod,pfas_chain:perF-linear_cap_C6_plus",1.00E+97
,DTXCID30860275,0.142857143,"(1Z)-4,4,5,5,6,6,6-Heptafluoro-1-(phenylamino)-1-hexen-3-one",DTXSID80784750,DTXCID30860275,34648-00-5,315.191,FC(F)(F)C(F)(F)C(F)(F)C(=O)\C=C/NC1=CC=CC=C1,0.142857143,"pfas_bond:C=O_carbonyl_generic_CF,pfas_bond:CC(=O)C_ketone_generic_CF,pfas_chain:perF-linear_cap_C3_excl",1.00E+114
,DTXCID40783082,0.142857143,"(2,5-Dimethoxy-4-methylphenyl)methyl heptafluorobutanoate",DTXSID20832340,DTXCID40783082,87461-70-9,378.243,COC1=CC(COC(=O)C(F)(F)C(F)(F)C(F)(F)F)=C(OC)C=C1C,0.142857143,"pfas_bond:C(=O)O_carboxylicEster_acyclic_C(=O)CF,pfas_bond:C=O_carbonyl_generic_CF,pfas_chain:perF-linear_cap_C3_excl",1.00E+120
,DTXCID80472125,0.142857143,"(2-Bromo-1,1,2,2-tetrafluoroethoxy)(difluoro)acetic acid",DTXSID30521319,DTXCID80472125,81233-14-9,290.943,OC(=O)C(F)(F)OC(F)(F)C(F)(F)Br,0.142857143,"pfas_bond:C(=O)O_carboxylicAcid_generic_CF,pfas_bond:C~Z_CF2CF2-Z,pfas_bond:C=O_carbonyl_generic_CF,pfas_bond:COC_ether_aliphatic_FCOCF,pfas_bond:COC_ether_FCOC,pfas_bond:X[notF]_CFCX_Br,pfas_bond:X[notF]_CFCX_generic,pfas_bond:X[notF]_CFX_Br,pfas_bond:X[notF]_CFX_generic,pfas_chain:perF-linear_nocap_C1_excl,pfas_chain:perF-linear_nocap_C2_excl",1.00E+121
,DTXCID50525339,0.142857143,"(2-Chloro-1,1,2,2-tetrafluoroethoxy)(difluoro)acetic acid",DTXSID30574567,DTXCID50525339,83865-02-5,246.49,OC(=O)C(F)(F)OC(F)(F)C(F)(F)Cl,0.142857143,"pfas_bond:C(=O)O_carboxylicAcid_generic_CF,pfas_bond:C~Z_CF2CF2-Z,pfas_bond:C=O_carbonyl_generic_CF,pfas_bond:COC_ether_aliphatic_FCOCF,pfas_bond:COC_ether_FCOC,pfas_bond:X[notF]_CFCX_Cl,pfas_bond:X[notF]_CFCX_generic,pfas_bond:X[notF]_CFX_Cl,pfas_bond:X[notF]_CFX_generic,pfas_chain:perF-linear_nocap_C1_excl,pfas_chain:perF-linear_nocap_C2_excl",1.00E+121
,DTXCID101527822,0.142857143,"(20S)-5beta-Pregnane-3alpha,20-diol bis(heptafluorobutyrate)",DTXSID601045716,DTXCID101527822,18072-44-1,712.565,[H][C@@]1(CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](CC[C@]4(C)[C@H]3CC[C@]12C)OC(=O)C(F)(F)C(F)(F)C(F)(F)F)[C@H](C)OC(=O)C(F)(F)C(F)(F)C(F)(F)F,0.142857143,"pfas_bond:C(=O)O_carboxylicEster_acyclic_C(=O)CF,pfas_bond:C=O_carbonyl_generic_CF,pfas_chain:perF-linear_cap_C3_excl",1.00E+120
